,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
3167102,22/04/2017 11:54,22/04/2017 12:15,1265,W 63 St & Broadway,W 104 St & Amsterdam Ave,Subscriber,Female,1965
4507625,19/05/2017 15:50,19/05/2017 15:56,384,Pioneer St & Van Brunt St,Henry St & Degraw St,Subscriber,Male,1967
1385690,25/02/2017 9:08,25/02/2017 12:18,11409,3 Ave & 14 St,Douglass St & 3 Ave,Subscriber,Male,1982
1600508,3/03/2017 8:39,3/03/2017 8:45,353,Columbia St & Kane St,Bergen St & Smith St,Subscriber,Male,1978
6811186,30/06/2017 20:27,30/06/2017 20:31,226,Columbia Heights & Cranberry St,Clark St & Henry St,Customer,,
3452277,28/04/2017 19:34,28/04/2017 19:52,1024,MacDougal St & Washington Sq,Centre St & Chambers St,Subscriber,Male,1980
6484259,25/06/2017 18:23,25/06/2017 18:41,1122,E 97 St & Madison Ave,E 85 St & 3 Ave,Subscriber,Female,1979
6527790,26/06/2017 15:27,26/06/2017 15:46,1189,Rivington St & Chrystie St,W 21 St & 6 Ave,Subscriber,Female,1968
2714244,12/04/2017 19:16,12/04/2017 19:17,79,Norfolk St & Broome St,Clinton St & Grand St,Subscriber,Male,1992
6771332,30/06/2017 9:36,30/06/2017 9:44,491,E 11 St & 1 Ave,Lexington Ave & E 29 St,Subscriber,Male,1989
5906409,15/06/2017 8:56,15/06/2017 9:02,368,W 27 St & 7 Ave,W 13 St & 6 Ave,Subscriber,Male,1975
3143519,21/04/2017 17:35,21/04/2017 17:43,454,E 48 St & 5 Ave,W 42 St & 8 Ave,Subscriber,Male,1988
4762018,24/05/2017 17:26,24/05/2017 17:37,664,W 43 St & 6 Ave,9 Ave & W 22 St,Subscriber,Male,1981
6693028,28/06/2017 23:40,28/06/2017 23:43,226,W 22 St & 8 Ave,9 Ave & W 28 St,Subscriber,Male,1983
4690163,23/05/2017 14:32,23/05/2017 14:44,702,W 42 St & 8 Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1975
6680201,28/06/2017 19:09,28/06/2017 19:29,1174,South End Ave & Liberty St,11 Ave & W 41 St,Subscriber,Male,1968
3205477,23/04/2017 12:50,23/04/2017 13:05,874,Harrison St & Hudson St,W 20 St & 11 Ave,Subscriber,Male,1950
6689210,28/06/2017 21:29,28/06/2017 21:33,213,E 20 St & FDR Drive,E 23 St & 1 Ave,Subscriber,Female,1961
564787,26/01/2017 7:09,26/01/2017 7:16,441,Columbus Ave & W 72 St,Broadway & W 49 St,Subscriber,Male,1984
1152969,19/02/2017 0:00,19/02/2017 0:19,1164,E 43 St & 2 Ave,Stanton St & Chrystie St,Subscriber,Male,1994
6719110,29/06/2017 13:22,29/06/2017 13:44,1346,Water - Whitehall Plaza,W 20 St & 11 Ave,Subscriber,Male,1980
6402281,24/06/2017 12:13,24/06/2017 12:38,1516,E 102 St & Park Ave,Riverside Dr & W 78 St,Subscriber,Male,1986
4548566,20/05/2017 11:49,20/05/2017 12:00,640,Grand St & Elizabeth St,Front St & Maiden Ln,Subscriber,Male,1992
3561931,1/05/2017 5:16,1/05/2017 5:18,156,Lexington Ave & E 24 St,Broadway & E 22 St,Subscriber,Male,1993
519538,24/01/2017 15:36,24/01/2017 15:44,486,E 5 St & Avenue C,Allen St & Rivington St,Subscriber,Male,1978
2194690,29/03/2017 19:53,29/03/2017 20:38,2687,E 52 St & 2 Ave,E 81 St & York Ave,Subscriber,Male,1986
6055877,18/06/2017 10:07,18/06/2017 10:25,1068,E 11 St & 2 Ave,York St & Jay St,Subscriber,Female,1970
1653169,5/03/2017 17:38,5/03/2017 18:04,1561,E 51 St & Lexington Ave,Lexington Ave & E 29 St,Customer,,
1524419,1/03/2017 8:18,1/03/2017 8:28,631,E 3 St & 1 Ave,6 Ave & Canal St,Subscriber,,1984
5746318,12/06/2017 16:43,12/06/2017 16:51,473,Clinton St & Grand St,Avenue D & E 3 St,Subscriber,Male,1992
6299973,22/06/2017 14:36,22/06/2017 14:41,256,W 53 St & 10 Ave,Broadway & W 56 St,Subscriber,Female,1985
1210179,20/02/2017 16:06,20/02/2017 16:39,1987,Milton St & Franklin St,State St & Smith St,Subscriber,Male,1964
4407152,17/05/2017 21:50,17/05/2017 21:54,285,Amsterdam Ave & W 82 St,Columbus Ave & W 72 St,Subscriber,Male,1988
6577432,27/06/2017 10:10,27/06/2017 10:14,223,W 37 St & Broadway,E 33 St & 5 Ave,Subscriber,Male,1986
3612135,1/05/2017 20:18,1/05/2017 20:25,410,W 24 St & 7 Ave,W 4 St & 7 Ave S,Subscriber,Male,1993
701892,31/01/2017 5:37,31/01/2017 5:43,385,W 25 St & 6 Ave,W 20 St & 11 Ave,Subscriber,Male,1985
1761747,8/03/2017 22:17,8/03/2017 22:24,457,E 23 St & 1 Ave,Avenue D & E 12 St,Subscriber,Male,1980
5172006,2/06/2017 11:03,2/06/2017 11:10,432,Bayard St & Baxter St,Murray St & Greenwich St,Subscriber,Male,1988
3605277,1/05/2017 18:45,1/05/2017 18:53,448,Broadway & W 60 St,Lexington Ave & E 63 St,Subscriber,Male,1962
1517687,28/02/2017 22:48,28/02/2017 22:59,684,W 20 St & 8 Ave,1 Ave & E 18 St,Subscriber,Male,1994
3683639,3/05/2017 7:39,3/05/2017 7:42,206,W 15 St & 7 Ave,W 16 St & The High Line,Subscriber,Female,1981
4609033,21/05/2017 14:31,21/05/2017 15:02,1820,Allen St & Stanton St,Wythe Ave & Metropolitan Ave,Customer,,
5663039,10/06/2017 23:49,11/06/2017 0:03,840,Roebling St & N 4 St,Monroe St & Tompkins Ave,Subscriber,Male,1980
6489624,25/06/2017 19:47,25/06/2017 20:02,908,1 Ave & E 62 St,W 43 St & 6 Ave,Subscriber,Male,1992
3141168,21/04/2017 17:08,21/04/2017 17:17,556,W 43 St & 6 Ave,E 33 St & 2 Ave,Subscriber,Male,1987
3680408,3/05/2017 6:23,3/05/2017 6:30,380,E 2 St & Avenue B,Lafayette St & Jersey St,Subscriber,Male,1959
5084888,1/06/2017 0:26,1/06/2017 0:31,293,9 Ave & W 45 St,W 43 St & 6 Ave,Subscriber,Male,1993
3492039,29/04/2017 15:31,29/04/2017 15:39,495,Greenwich St & Hubert St,Vesey Pl & River Terrace,Subscriber,Female,1973
3124424,21/04/2017 10:08,21/04/2017 10:15,438,Stanton St & Chrystie St,Bialystoker Pl & Delancey St,Subscriber,Female,1971
33633,3/01/2017 17:07,3/01/2017 17:42,2067,Broadway & E 22 St,W 92 St & Broadway,Subscriber,Male,1972
2351395,3/04/2017 21:13,3/04/2017 21:35,1318,8 Ave & W 33 St,Henry St & Grand St,Subscriber,Male,1986
1348543,24/02/2017 10:19,24/02/2017 10:29,612,8 Ave & W 31 St,11 Ave & W 41 St,Subscriber,Male,1964
5805642,13/06/2017 16:26,13/06/2017 17:24,3507,Grand Army Plaza & Central Park S,Central Park S & 6 Ave,Customer,,
5130470,1/06/2017 17:50,1/06/2017 18:01,654,W 43 St & 6 Ave,W 64 St & West End Ave,Subscriber,Male,1975
1960159,21/03/2017 18:36,21/03/2017 18:43,372,W 38 St & 8 Ave,Broadway & W 32 St,Subscriber,Male,1986
4062406,10/05/2017 20:38,10/05/2017 20:43,277,W 38 St & 8 Ave,W 45 St & 8 Ave,Subscriber,Female,1970
3433455,28/04/2017 16:17,28/04/2017 16:31,836,Henry St & Grand St,Broadway & Berry St,Subscriber,Male,1970
49056,4/01/2017 9:46,4/01/2017 9:55,551,Broadway & W 55 St,E 58 St & 3 Ave,Subscriber,Male,1982
2641174,11/04/2017 14:38,11/04/2017 15:00,1365,Mott St & Prince St,W 21 St & 6 Ave,Subscriber,Male,1979
3406152,28/04/2017 8:27,28/04/2017 8:48,1285,W 92 St & Broadway,E 55 St & 3 Ave,Subscriber,Male,1979
4837014,26/05/2017 16:51,26/05/2017 16:55,230,Columbia St & Rivington St,Clinton St & Grand St,Subscriber,Male,1991
3308240,25/04/2017 21:36,25/04/2017 21:45,515,Degraw St & Smith St,Carroll St & 6 Ave,Subscriber,Male,1948
5416864,7/06/2017 7:31,7/06/2017 7:39,459,W 44 St & 5 Ave,W 33 St & 7 Ave,Subscriber,Male,1946
3169448,22/04/2017 12:38,22/04/2017 12:53,900,Broadway & E 22 St,Pershing Square South,Customer,Female,1991
4861762,27/05/2017 10:17,27/05/2017 10:22,327,Central Park West & W 68 St,Broadway & W 58 St,Subscriber,Female,1984
5904128,15/06/2017 8:34,15/06/2017 8:46,720,8 Ave & W 52 St,W 44 St & 5 Ave,Subscriber,Male,1983
673236,30/01/2017 6:53,30/01/2017 7:06,802,W 47 St & 10 Ave,Broadway & W 24 St,Subscriber,Female,1990
997958,13/02/2017 18:44,13/02/2017 18:57,817,Little West St & 1 Pl,Barrow St & Hudson St,Subscriber,Male,1969
4980904,30/05/2017 8:08,30/05/2017 8:18,614,W 53 St & 10 Ave,8 Ave & W 33 St,Subscriber,Female,1988
6122288,19/06/2017 13:31,19/06/2017 13:39,475,W 38 St & 8 Ave,W 53 St & 10 Ave,Subscriber,Male,1970
5282630,4/06/2017 10:21,4/06/2017 10:27,408,Broadway & W 24 St,Pershing Square South,Subscriber,Male,1982
1235720,21/02/2017 12:59,21/02/2017 13:06,388,2 Ave & E 31 St,E 47 St & 1 Ave,Subscriber,Male,1976
390962,19/01/2017 8:06,19/01/2017 8:09,171,E 10 St & 5 Ave,Broadway & E 14 St,Subscriber,Male,1986
3104222,20/04/2017 18:23,20/04/2017 18:29,399,W 13 St & 6 Ave,E 12 St & 3 Ave,Subscriber,Female,1991
1408537,25/02/2017 16:27,25/02/2017 16:37,591,Broadway & Battery Pl,6 Ave & Broome St,Subscriber,Male,1980
154006,10/01/2017 7:26,10/01/2017 7:40,862,E 9 St & Avenue C,W 4 St & 7 Ave S,Subscriber,Male,1966
4996163,30/05/2017 13:25,30/05/2017 13:35,594,3 St & Hoyt St,10 St & 7 Ave,Subscriber,Male,1962
3443941,28/04/2017 18:01,28/04/2017 18:24,1415,W 45 St & 8 Ave,W 106 St & Amsterdam Ave,Subscriber,Male,1992
4267905,15/05/2017 18:44,15/05/2017 18:53,531,Vesey Pl & River Terrace,Little West St & 1 Pl,Subscriber,Female,1992
1438090,26/02/2017 19:29,26/02/2017 19:34,320,2 Ave & E 31 St,E 23 St & 1 Ave,Subscriber,Female,1961
3509891,29/04/2017 19:35,29/04/2017 20:07,1902,12 Ave & W 40 St,W 100 St & Broadway,Subscriber,Male,1980
3807412,5/05/2017 17:14,5/05/2017 17:21,440,Central Park West & W 68 St,Lexington Ave & E 63 St,Subscriber,Female,1974
6147447,20/06/2017 8:33,20/06/2017 9:02,1735,21 St & 43 Ave,11 Ave & W 27 St,Subscriber,Male,1973
3139700,21/04/2017 16:46,21/04/2017 16:54,478,W 45 St & 8 Ave,Pershing Square North,Subscriber,Male,1993
6351889,23/06/2017 9:57,23/06/2017 9:59,112,Spruce St & Nassau St,Cliff St & Fulton St,Subscriber,Male,1980
5587532,9/06/2017 17:48,9/06/2017 18:04,960,Broadway & W 36 St,Mercer St & Bleecker St,Subscriber,Female,1977
4875931,27/05/2017 14:13,27/05/2017 14:23,579,9 Ave & W 28 St,W 15 St & 7 Ave,Subscriber,Female,1983
6537885,26/06/2017 17:38,26/06/2017 17:52,841,5 Ave & E 63 St,Columbus Ave & W 72 St,Subscriber,Male,1959
1207926,20/02/2017 15:19,20/02/2017 15:25,387,W 20 St & 11 Ave,8 Ave & W 16 St,Subscriber,Male,1985
5155213,2/06/2017 6:58,2/06/2017 7:01,188,E 2 St & Avenue C,E 3 St & 1 Ave,Subscriber,Female,1995
6349146,23/06/2017 9:14,23/06/2017 9:28,870,Pershing Square North,Broadway & W 24 St,Subscriber,Female,1980
4805780,26/05/2017 8:20,26/05/2017 8:27,429,Hanson Pl & Ashland Pl,Fulton St & Adams St,Subscriber,Male,1957
6063652,18/06/2017 12:41,18/06/2017 13:05,1443,Bank St & Washington St,W 52 St & 11 Ave,Customer,,
1333868,23/02/2017 22:07,23/02/2017 22:12,334,Front St & Washington St,York St & Jay St,Subscriber,Female,1980
6698636,29/06/2017 7:38,29/06/2017 7:48,543,Henry St & Grand St,Howard St & Centre St,Subscriber,Female,1992
977896,12/02/2017 20:14,12/02/2017 20:19,305,W 15 St & 7 Ave,E 16 St & 5 Ave,Subscriber,Male,1959
4264733,15/05/2017 18:15,15/05/2017 18:32,980,Broadway & E 14 St,Henry St & Grand St,Subscriber,Male,1974
1400431,25/02/2017 14:14,25/02/2017 14:31,1048,8 Ave & W 33 St,W 67 St & Broadway,Subscriber,Male,1964
3535490,30/04/2017 13:13,30/04/2017 13:37,1432,5 Ave & E 63 St,5 Ave & E 73 St,Customer,,
4625555,21/05/2017 17:47,21/05/2017 18:09,1323,Greenwich Ave & 8 Ave,W 59 St & 10 Ave,Subscriber,Male,1987
4362812,17/05/2017 10:12,17/05/2017 10:26,820,W 37 St & Broadway,Broadway & W 56 St,Subscriber,,1984
3620672,2/05/2017 7:08,2/05/2017 7:15,417,Central Park West & W 72 St,E 68 St & Madison Ave,Subscriber,Male,1962
5259217,3/06/2017 17:44,3/06/2017 17:51,459,MacDougal St & Prince St,Greenwich St & Hubert St,Subscriber,Female,1985
2681837,12/04/2017 8:49,12/04/2017 8:53,261,W 13 St & 6 Ave,E 11 St & Broadway,Subscriber,Male,1980
4163521,12/05/2017 17:26,12/05/2017 17:34,498,Willoughby St & Fleet St,Willoughby Ave & Hall St,Subscriber,Female,1987
3136149,21/04/2017 15:37,21/04/2017 15:50,752,Grand Army Plaza & Central Park S,Broadway & W 41 St,Subscriber,Male,1959
6550216,26/06/2017 19:26,26/06/2017 19:30,256,Bank St & Hudson St,Barrow St & Hudson St,Subscriber,Male,1966
6472358,25/06/2017 15:33,25/06/2017 15:41,459,E 10 St & Avenue A,University Pl & E 8 St,Subscriber,Female,1981
5758364,12/06/2017 18:41,12/06/2017 19:00,1110,E 40 St & 5 Ave,W 59 St & 10 Ave,Subscriber,Male,1973
1576341,2/03/2017 14:08,2/03/2017 14:36,1697,E 97 St & 3 Ave,E 33 St & 2 Ave,Subscriber,Female,1964
1653626,5/03/2017 17:57,5/03/2017 18:02,258,Grand Army Plaza & Central Park S,Broadway & W 60 St,Subscriber,Male,1980
2819879,14/04/2017 18:42,14/04/2017 18:53,683,9 Ave & W 22 St,University Pl & E 14 St,Subscriber,Male,1981
5455026,7/06/2017 17:41,7/06/2017 17:47,339,W 13 St & Hudson St,9 Ave & W 22 St,Subscriber,Female,1961
5747890,12/06/2017 17:05,12/06/2017 17:38,2003,East End Ave & E 86 St,Union Ave & N 12 St,Subscriber,Male,1987
3175761,22/04/2017 15:17,22/04/2017 15:20,176,E 6 St & Avenue B,Suffolk St & Stanton St,Subscriber,Male,1984
5977302,16/06/2017 11:33,16/06/2017 11:47,851,W 74 St & Columbus Ave,W 100 St & Manhattan Ave,Subscriber,Male,1968
3699616,3/05/2017 11:52,3/05/2017 11:59,455,1 Ave & E 18 St,Lexington Ave & E 29 St,Subscriber,Male,1979
3820236,6/05/2017 2:33,6/05/2017 2:40,375,6 Ave & W 33 St,W 42 St & 8 Ave,Subscriber,Male,1987
3703469,3/05/2017 13:22,3/05/2017 13:32,588,Watts St & Greenwich St,University Pl & E 14 St,Customer,,
5695499,11/06/2017 16:47,11/06/2017 16:53,364,Mercer St & Bleecker St,MacDougal St & Washington Sq,Subscriber,Female,1979
5250729,3/06/2017 15:58,3/06/2017 16:17,1150,Cleveland Pl & Spring St,S 5 Pl & S 4 St,Subscriber,Female,1983
4752701,24/05/2017 15:12,24/05/2017 15:53,2445,Centre St & Chambers St,E 11 St & 1 Ave,Customer,Male,1958
4480626,19/05/2017 8:00,19/05/2017 8:19,1129,1 Ave & E 78 St,E 47 St & 2 Ave,Subscriber,Male,1965
2377313,4/04/2017 19:17,4/04/2017 19:21,210,14 St & 7 Ave,12 St & 4 Ave,Subscriber,Male,1987
2763521,13/04/2017 18:21,13/04/2017 19:00,2305,W 54 St & 9 Ave,Leonard St & Church St,Subscriber,Female,1988
5432870,7/06/2017 11:22,7/06/2017 11:32,642,Lafayette St & E 8 St,E 17 St & Broadway,Subscriber,Male,1969
4423936,18/05/2017 9:08,18/05/2017 9:18,570,W 15 St & 7 Ave,Greenwich St & W Houston St,Subscriber,Male,1979
4480738,19/05/2017 8:02,19/05/2017 8:07,278,Columbus Ave & W 72 St,5 Ave & E 73 St,Subscriber,Male,1970
1658951,6/03/2017 7:10,6/03/2017 7:33,1391,E 11 St & 1 Ave,W 43 St & 6 Ave,Subscriber,Male,1991
5071226,31/05/2017 18:50,31/05/2017 19:09,1098,W Broadway & Spring St,Lawrence St & Willoughby St,Subscriber,Male,1992
1113075,17/02/2017 17:05,17/02/2017 17:31,1566,E 13 St & Avenue A,Bayard St & Baxter St,Subscriber,Female,1990
3350913,27/04/2017 7:57,27/04/2017 8:10,801,E 14 St & Avenue B,W 27 St & 7 Ave,Subscriber,Male,1964
3561021,30/04/2017 23:09,30/04/2017 23:21,704,Greenwich Ave & 8 Ave,8 Ave & W 31 St,Customer,,
6327897,22/06/2017 20:14,22/06/2017 20:26,711,E 55 St & 2 Ave,W 54 St & 9 Ave,Subscriber,Male,1976
3416765,28/04/2017 11:25,28/04/2017 11:45,1183,Central Park S & 6 Ave,5 Ave & E 78 St,Customer,Male,1965
3641828,2/05/2017 13:11,2/05/2017 13:18,434,St Marks Pl & 1 Ave,University Pl & E 14 St,Subscriber,Male,1987
979974,13/02/2017 6:55,13/02/2017 7:02,383,Lispenard St & Broadway,Franklin St & W Broadway,Subscriber,Male,1983
5613029,10/06/2017 9:48,10/06/2017 9:58,578,Washington Pl & 6 Ave,W 26 St & 10 Ave,Subscriber,Male,1986
379435,18/01/2017 18:39,18/01/2017 18:54,846,Montague St & Clinton St,Clermont Ave & Park Ave,Subscriber,Female,1989
4151845,12/05/2017 14:34,12/05/2017 14:44,599,E 55 St & 3 Ave,E 39 St & 2 Ave,Subscriber,Male,1974
3331315,26/04/2017 17:42,26/04/2017 17:56,839,Lexington Ave & E 29 St,Canal St & Rutgers St,Subscriber,Male,1990
5193669,2/06/2017 16:46,2/06/2017 16:58,718,E 6 St & Avenue B,W 13 St & Hudson St,Subscriber,Male,1988
6719147,29/06/2017 13:23,29/06/2017 13:27,275,5 Ave & E 29 St,E 24 St & Park Ave S,Subscriber,Male,1991
1927578,20/03/2017 19:24,20/03/2017 19:28,277,Garfield Pl & 8 Ave,6 Ave & 9 St,Subscriber,Male,1959
6720892,29/06/2017 13:59,29/06/2017 14:08,539,E 33 St & 5 Ave,8 Ave & W 16 St,Subscriber,Male,1988
6011225,16/06/2017 21:04,16/06/2017 21:08,232,Warren St & Court St,Court St & Nelson St,Subscriber,Female,1986
101327,5/01/2017 23:13,5/01/2017 23:15,113,E 74 St & 1 Ave,E 72 St & York Ave,Subscriber,Female,1987
6156517,20/06/2017 11:16,20/06/2017 11:51,2091,Broadway & W 56 St,W 20 St & 11 Ave,Customer,,
6507716,26/06/2017 8:38,26/06/2017 8:48,639,Columbia St & Rivington St,1 Ave & E 30 St,Subscriber,Male,1974
2744458,13/04/2017 13:31,13/04/2017 13:55,1459,Bialystoker Pl & Delancey St,Broadway & W 32 St,Subscriber,Male,1970
5883096,14/06/2017 19:31,14/06/2017 19:41,608,W 63 St & Broadway,Riverside Dr & W 82 St,Subscriber,Male,1958
1365248,24/02/2017 16:45,24/02/2017 17:10,1543,West St & Chambers St,W 24 St & 7 Ave,Subscriber,Female,1958
423988,20/01/2017 6:29,20/01/2017 6:36,438,W 41 St & 8 Ave,Pershing Square South,Subscriber,Male,1955
5596757,9/06/2017 19:29,9/06/2017 19:58,1794,W 16 St & The High Line,W 56 St & 10 Ave,Subscriber,Female,1986
6035273,17/06/2017 16:52,17/06/2017 17:01,525,W 25 St & 6 Ave,E 31 St & 3 Ave,Subscriber,Male,1971
3621897,2/05/2017 7:32,2/05/2017 7:41,555,E 13 St & Avenue A,E 32 St & Park Ave,Subscriber,Male,1991
735026,1/02/2017 9:01,1/02/2017 9:15,830,W 25 St & 6 Ave,Broadway & W 51 St,Subscriber,Male,1968
4620526,21/05/2017 16:46,21/05/2017 17:33,2824,Old Fulton St,Grand St & Greene St,Customer,,
5600962,9/06/2017 20:43,9/06/2017 20:56,822,W 20 St & 11 Ave,W 39 St & 9 Ave,Subscriber,Male,1980
1421570,26/02/2017 11:36,26/02/2017 11:52,932,Cherry St,Reade St & Broadway,Subscriber,Female,1966
489986,22/01/2017 15:28,22/01/2017 15:34,364,West St & Chambers St,West Thames St,Subscriber,Male,1991
120269,6/01/2017 18:13,6/01/2017 18:30,1021,Pershing Square South,University Pl & E 8 St,Subscriber,Male,1978
4811341,26/05/2017 9:37,26/05/2017 9:55,1088,N 8 St & Driggs Ave,Mott St & Prince St,Subscriber,Male,1987
4188918,14/05/2017 9:11,14/05/2017 9:23,743,Perry St & Bleecker St,W 21 St & 6 Ave,Subscriber,Female,1962
6173173,20/06/2017 16:52,20/06/2017 17:06,788,E 47 St & 2 Ave,Broadway & W 32 St,Subscriber,Male,1958
5217138,2/06/2017 22:25,2/06/2017 22:37,767,11 Ave & W 27 St,Greenwich Ave & 8 Ave,Subscriber,Male,1989
2436163,6/04/2017 11:45,6/04/2017 11:52,458,W 18 St & 6 Ave,Lafayette St & E 8 St,Subscriber,Male,1985
5222974,3/06/2017 9:10,3/06/2017 9:18,482,6 Ave & Canal St,Warren St & Church St,Customer,,
3660722,2/05/2017 17:58,2/05/2017 18:20,1330,Broadway & Battery Pl,Broadway & E 14 St,Subscriber,Male,1963
2657431,11/04/2017 18:16,11/04/2017 18:36,1225,Broadway & E 22 St,Broadway & W 56 St,Subscriber,Male,1983
5176793,2/06/2017 12:40,2/06/2017 12:45,320,W 44 St & 5 Ave,E 45 St & 3 Ave,Subscriber,Male,1963
1286957,22/02/2017 19:21,22/02/2017 19:28,367,Schermerhorn St & Court St,Lafayette Ave & Fort Greene Pl,Subscriber,Male,1977
2481513,7/04/2017 19:56,7/04/2017 20:06,607,W 20 St & 11 Ave,Christopher St & Greenwich St,Subscriber,Male,1980
5726405,12/06/2017 9:00,12/06/2017 9:07,422,E 16 St & Irving Pl,Lexington Ave & E 24 St,Subscriber,Male,1982
810067,3/02/2017 13:13,3/02/2017 13:18,304,E 11 St & 2 Ave,E 14 St & Avenue B,Subscriber,Male,1952
5189058,2/06/2017 15:50,2/06/2017 16:06,949,Broadway & W 60 St,E 72 St & Park Ave,Customer,,
4893284,27/05/2017 18:50,27/05/2017 19:07,1028,W 38 St & 8 Ave,W 55 St & 6 Ave,Customer,,
2681067,12/04/2017 8:42,12/04/2017 8:54,744,Lexington Ave & E 29 St,W 17 St & 8 Ave,Subscriber,Male,1994
507496,23/01/2017 12:37,23/01/2017 12:51,842,E 32 St & Park Ave,Great Jones St,Subscriber,Male,1970
2168659,29/03/2017 10:18,29/03/2017 10:40,1294,Marcus Garvey Blvd & Macon St,Schermerhorn St & Court St,Subscriber,Male,1962
5552133,9/06/2017 9:01,9/06/2017 9:37,2194,Halsey St & Tompkins Ave,E 33 St & 2 Ave,Subscriber,Male,1970
5409579,6/06/2017 21:01,6/06/2017 21:07,369,W 87 St  & Amsterdam Ave,Amsterdam Ave & W 73 St,Subscriber,Male,1988
1921486,20/03/2017 17:29,20/03/2017 17:49,1168,W 27 St & 7 Ave,E 60 St & York Ave,Subscriber,Male,1976
2380994,4/04/2017 21:13,4/04/2017 21:15,98,Great Jones St,LaGuardia Pl & W 3 St,Subscriber,Male,1989
2005938,23/03/2017 12:07,23/03/2017 12:25,1119,Central Park West & W 85 St,Broadway & W 60 St,Customer,,
3191239,23/04/2017 1:07,23/04/2017 1:14,440,Central Park West & W 76 St,W 106 St & Central Park West,Subscriber,Male,2000
3594029,1/05/2017 17:06,1/05/2017 17:11,266,Greenwich St & Hubert St,West St & Chambers St,Subscriber,Male,1973
1123858,18/02/2017 8:25,18/02/2017 8:38,798,Hicks St & Montague St,Reed St & Van Brunt St,Subscriber,Female,1998
3237162,23/04/2017 20:50,23/04/2017 20:53,210,E 17 St & Broadway,E 12 St & 3 Ave,Subscriber,Male,1973
3661760,2/05/2017 18:07,2/05/2017 18:17,573,11 Ave & W 41 St,W 22 St & 10 Ave,Subscriber,Female,1971
3598172,1/05/2017 17:44,1/05/2017 18:10,1553,John St & William St,9 Ave & W 18 St,Subscriber,Male,1962
126427,7/01/2017 6:44,7/01/2017 6:49,292,Wythe Ave & Metropolitan Ave,Kent Ave & S 11 St,Subscriber,Male,1978
3865027,6/05/2017 22:43,6/05/2017 22:48,300,1 Ave & E 16 St,E 12 St & 3 Ave,Subscriber,Male,1997
3775923,4/05/2017 17:17,4/05/2017 17:24,424,E 31 St & 3 Ave,8 Ave & W 31 St,Subscriber,Male,1971
5171234,2/06/2017 10:45,2/06/2017 11:02,1016,Union St & 4 Ave,Henry St & Poplar St,Subscriber,Female,1986
2702797,12/04/2017 17:21,12/04/2017 17:30,508,E 10 St & Avenue A,Sullivan St & Washington Sq,Subscriber,Male,1990
5910047,15/06/2017 9:43,15/06/2017 9:46,174,University Pl & E 8 St,Cooper Square & E 7 St,Subscriber,Female,1987
3814402,5/05/2017 19:22,5/05/2017 19:31,559,Columbia Heights & Cranberry St,Warren St & Court St,Subscriber,Male,1979
6057130,18/06/2017 10:42,18/06/2017 10:46,239,LaGuardia Pl & W 3 St,E 4 St & 2 Ave,Subscriber,Male,1992
2832229,15/04/2017 9:25,15/04/2017 9:40,896,Emerson Pl & Myrtle Ave,Grand Army Plaza & Plaza St West,Customer,,
3535714,30/04/2017 13:17,30/04/2017 13:30,806,E 11 St & 2 Ave,Forsyth St & Broome St,Customer,,
6740575,29/06/2017 18:21,29/06/2017 18:26,332,W 17 St & 8 Ave,E 17 St & Broadway,Subscriber,Male,1982
1485334,28/02/2017 8:50,28/02/2017 9:03,784,11 Ave & W 27 St,6 Ave & Canal St,Subscriber,Male,1964
5845709,14/06/2017 9:58,14/06/2017 10:12,852,Rivington St & Ridge St,E 16 St & Irving Pl,Subscriber,Female,1984
14612,1/01/2017 20:27,1/01/2017 20:34,389,Howard St & Centre St,Centre St & Chambers St,Customer,,
110547,6/01/2017 12:38,6/01/2017 13:03,1525,E 30 St & Park Ave S,E 20 St & Park Ave,Subscriber,Male,1967
